id,name,slug,types,sprite,is_legendary,is_mythical,habitat,generation,color,document
821,Rookidee,rookidee,['flying'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/821.png,False,False,unknown,8,blue,"Rookidee is the Tiny Bird Pokémon. Rookidee é Pokémon Minoiseau. It will bravely challenge any opponent, no matter how powerful. This Pokémon benefits from every battle—even a defeat increases its strength a bit. Jumping nimbly about, this small-bodied Pokémon takes advantage of even the slightest opportunity to disorient larger opponents. De naturaleza valiente, planta cara a cualquier rival, por muy fuerte que sea. Los contraataques que recibe le sirven para fortalecerse. Su pequeño cuerpo le permite volar a gran velocidad para golpear los puntos débiles de rivales mucho más grandes que él. Ha un’indole temeraria che lo porta ad attaccare briga anche con nemici molto forti. Diventa più forte a forza di subire contrattacchi. Sconfigge i nemici più grossi sfruttando le sue piccole dimensioni per volare con agilità attorno a loro e colpirli nei punti deboli. Como Pokémon do tipo voador, plana pelos céus com asas, dominando o ar e as alturas. É uma criatura alada, ave ou similar. Its ability Keen Eye: This Pokémon cannot have its accuracy lowered. This ability does not prevent any accuracy losses other than stat modifiers, such as the accuracy cut from fog; nor does it prevent other Pokémon's evasion from making this Pokémon's moves less accurate. This Pokémon can still be passed negative accuracy modifiers through Heart Swap. Overworld: If the first Pokémon in the party has this ability, any random encounter with a Pokémon five or more levels lower than it has a 50% chance of being skipped. Its ability Unnerve: Opposing Pokémon cannot eat held Berries while this Pokémon is in battle. Affected Pokémon can still use Bug Bite or Pluck to eat a target's Berry. Its ability Big Pecks: This Pokémon's Defense cannot be lowered by other Pokémon. This Pokémon can still be passed negative Defense modifiers through Heart Swap or Guard Swap. Possui coloração azul, lembrando o céu, água ou gelo. Possui asas grandes e voa, lembrando aves ou dragões alados. Rookidee é originário da região de Galar."
822,Corvisquire,corvisquire,['flying'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/822.png,False,False,unknown,8,blue,"Corvisquire is the Raven Pokémon. Corvisquire é Pokémon Corbeau. Smart enough to use tools in battle, these Pokémon have been seen picking up rocks and flinging them or using ropes to wrap up enemies. The lessons of many harsh battles have taught it how to accurately judge an opponent’s strength. Su inteligencia le permite servirse de objetos. Por ejemplo, recoge y lanza piedras con las patas, o utiliza cuerdas para atrapar a su oponente. Tras haber librado combates muy duros, ha desarrollado la habilidad de determinar con precisión la fuerza de su adversario. È in grado di adoperare oggetti. Ad esempio, sa afferrare e scagliare pietre con le zampe o avvolgere il nemico con una corda. Avendo affrontato lotte molto ardue, ha imparato a valutare con precisione la forza del nemico. Como Pokémon do tipo voador, plana pelos céus com asas, dominando o ar e as alturas. É uma criatura alada, ave ou similar. Its ability Keen Eye: This Pokémon cannot have its accuracy lowered. This ability does not prevent any accuracy losses other than stat modifiers, such as the accuracy cut from fog; nor does it prevent other Pokémon's evasion from making this Pokémon's moves less accurate. This Pokémon can still be passed negative accuracy modifiers through Heart Swap. Overworld: If the first Pokémon in the party has this ability, any random encounter with a Pokémon five or more levels lower than it has a 50% chance of being skipped. Its ability Unnerve: Opposing Pokémon cannot eat held Berries while this Pokémon is in battle. Affected Pokémon can still use Bug Bite or Pluck to eat a target's Berry. Its ability Big Pecks: This Pokémon's Defense cannot be lowered by other Pokémon. This Pokémon can still be passed negative Defense modifiers through Heart Swap or Guard Swap. Possui coloração azul, lembrando o céu, água ou gelo. Possui asas grandes e voa, lembrando aves ou dragões alados. Corvisquire é originário da região de Galar."
823,Corviknight,corviknight,"['flying', 'steel']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/823.png,False,False,unknown,8,purple,"Corviknight is the Raven Pokémon. Corviknight é Pokémon Corbeau. This Pokémon reigns supreme in the skies of the Galar region. The black luster of its steel body could drive terror into the heart of any foe. With their great intellect and flying skills, these Pokémon very successfully act as the Galar region’s airborne taxi service. No tiene rival en los cielos de Galar. El acero negro y lustroso de su cuerpo intimida a cualquier adversario. Debido a su excelente capacidad de vuelo y a su gran inteligencia, ejerce de taxi volador en Galar. Nei cieli di Galar non ha rivali. La vista del suo corpo di acciaio nero e lucente intimorisce i suoi avversari. È dotato di eccellenti capacità di volo e di grande intelligenza. Nella regione di Galar si rende utile come taxi del cielo. Como Pokémon do tipo voador, plana pelos céus com asas, dominando o ar e as alturas. Como Pokémon do tipo aço, possui corpo metálico, blindado, com partes mecânicas resistentes. É uma criatura alada, ave ou similar. Its ability Pressure: Moves targetting this Pokémon use one extra PP. This ability stacks if multiple targets have it. This ability still affects moves that fail or miss. This ability does not affect ally moves that target either the entire field or just its side, nor this Pokémon's self-targetted moves; it does, however, affect single-targetted ally moves aimed at this Pokémon, ally moves that target all other Pokémon, and opponents' moves that target the entire field. If this ability raises a move's PP cost above its remaining PP, it will use all remaining PP. When this Pokémon enters battle, all participating trainers are notified that it has this ability. Overworld: If the lead Pokémon has this ability, higher-levelled Pokémon have their encounter rate increased. Its ability Unnerve: Opposing Pokémon cannot eat held Berries while this Pokémon is in battle. Affected Pokémon can still use Bug Bite or Pluck to eat a target's Berry. Its ability Mirror Armor: Bounces back only the stat-lowering effects that the Pokémon receives. Tem coloração roxa, frequentemente associada a magia, veneno ou mistério. Possui asas grandes e voa, lembrando aves ou dragões alados. Corviknight é originário da região de Galar."
824,Blipbug,blipbug,['bug'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/824.png,False,False,unknown,8,blue,"Blipbug is the Larva Pokémon. Blipbug é Pokémon Larve. A constant collector of information, this Pokémon is very smart. Very strong is what it isn’t. Often found in gardens, this Pokémon has hairs on its body that it uses to assess its surroundings. Siempre está recopilando información, por lo que es muy inteligente, aunque su fuerza deja bastante que desear. Es habitual verlo en el campo. Los pelos que tiene son sensores con los que percibe lo que ocurre a su alrededor. Sempre impegnato a raccogliere informazioni, ha sviluppato molto la sua intelligenza, ma non ha una grande forza. Si incontra spesso nei campi. Le setole che crescono sul suo corpo gli permettono di percepire ciò che accade attorno a lui. Como Pokémon do tipo inseto, lembra besouros, borboletas, aranhas ou outros artrópodes. É um inseto ou artrópode. Its ability Swarm: When this Pokémon has 1/3 or less of its HP remaining, its Bug-type moves inflict 1.5× as much regular damage. Overworld: If the lead Pokémon has this ability, the wild encounter rate is increased. Its ability Compound Eyes: This Pokémon's moves have 1.3× their accuracy. This ability has no effect on the one-hit KO moves (Fissure, Guillotine, Horn Drill, and Sheer Cold). Overworld: If the first Pokémon in the party has this ability, the chance of a wild Pokémon holding a particular item is raised from 50%, 5%, or 1% to 60%, 20%, or 5%, respectively. Its ability Telepathy: This Pokémon does not take damage from friendly Pokémon's moves, including single-target moves aimed at it. Possui coloração azul, lembrando o céu, água ou gelo. Tem corpo coberto por armadura ou couraça blindada, lembrando guerreiros ou cavaleiros. Blipbug é originário da região de Galar."
825,Dottler,dottler,"['bug', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/825.png,False,False,unknown,8,yellow,"Dottler is the Radome Pokémon. Dottler é Pokémon Radôme. It barely moves, but it’s still alive. Hiding in its shell without food or water seems to have awakened its psychic powers. As it grows inside its shell, it uses its psychic abilities to monitor the outside world and prepare for evolution. Apenas se mueve, pero está vivo. Se cree que adquiere poderes psíquicos mientras permanece recluido en su caparazón sin comer ni beber. Está en constante crecimiento dentro del caparazón. Mientras se prepara para evolucionar, examina el exterior con sus poderes psíquicos. Si muove appena, ma è vivo. Sembra che sviluppi poteri paranormali mentre se ne sta rintanato nel suo guscio senza bere né mangiare. Continua a crescere dentro il suo guscio. In attesa dell’evoluzione, percepisce il mondo esterno grazie ai suoi poteri psichici. Como Pokémon do tipo inseto, lembra besouros, borboletas, aranhas ou outros artrópodes. Como Pokémon do tipo psíquico, usa poderes mentais, telepatia e telecinese. É um inseto ou artrópode. Its ability Swarm: When this Pokémon has 1/3 or less of its HP remaining, its Bug-type moves inflict 1.5× as much regular damage. Overworld: If the lead Pokémon has this ability, the wild encounter rate is increased. Its ability Compound Eyes: This Pokémon's moves have 1.3× their accuracy. This ability has no effect on the one-hit KO moves (Fissure, Guillotine, Horn Drill, and Sheer Cold). Overworld: If the first Pokémon in the party has this ability, the chance of a wild Pokémon holding a particular item is raised from 50%, 5%, or 1% to 60%, 20%, or 5%, respectively. Its ability Telepathy: This Pokémon does not take damage from friendly Pokémon's moves, including single-target moves aimed at it. Dottler é muito lento e pesado, com baixa velocidade. É amarelo, frequentemente brilhante como sol ou eletricidade. Tem corpo coberto por armadura ou couraça blindada, lembrando guerreiros ou cavaleiros. Dottler é originário da região de Galar."
826,Orbeetle,orbeetle,"['bug', 'psychic']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/826.png,False,False,unknown,8,red,"Orbeetle is the Seven Spot Pokémon. Orbeetle é Pokémon Sept Points. It’s famous for its high level of intelligence, and the large size of its brain is proof that it also possesses immense psychic power. It emits psychic energy to observe and study what’s around it—and what’s around it can include things over six miles away. Este Pokémon es conocido por su inteligencia. El gran tamaño de su cerebro es un indicio de la magnitud de sus poderes psíquicos. Se sirve de sus poderes psíquicos, con los que es capaz de percibir lo que ocurre en un radio de 10 km, para examinar sus alrededores. Questo Pokémon è famoso per la sua intelligenza. Il cervello molto sviluppato è una spia dei suoi fenomenali poteri psichici. Grazie ai suoi poteri psichici è in grado di tenere sotto controllo la situazione in un’area di ben 10 km attorno a lui. Como Pokémon do tipo inseto, lembra besouros, borboletas, aranhas ou outros artrópodes. Como Pokémon do tipo psíquico, usa poderes mentais, telepatia e telecinese. É um inseto ou artrópode. Its ability Swarm: When this Pokémon has 1/3 or less of its HP remaining, its Bug-type moves inflict 1.5× as much regular damage. Overworld: If the lead Pokémon has this ability, the wild encounter rate is increased. Its ability Frisk: When this Pokémon enters battle, it reveals an opposing Pokémon's held item to all participating trainers. In a double battle, if one opponent has an item, this Pokémon will Frisk that Pokémon; if both have an item, it will Frisk one at random. Its ability Telepathy: This Pokémon does not take damage from friendly Pokémon's moves, including single-target moves aimed at it. Orbeetle é incrivelmente resistente, um verdadeiro muro defensivo tanque em batalha. É vermelho, cor de fogo, sangue ou paixão. Possui asas grandes e voa, lembrando aves ou dragões alados. Orbeetle é originário da região de Galar."
827,Nickit,nickit,['dark'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/827.png,False,False,unknown,8,brown,"Nickit is the Fox Pokémon. Nickit é Pokémon Renard. Aided by the soft pads on its feet, it silently raids the food stores of other Pokémon. It survives off its ill-gotten gains. Cunning and cautious, this Pokémon survives by stealing food from others. It erases its tracks with swipes of its tail as it makes off with its plunder. Se sustenta con el alimento que roba a otros Pokémon. Las almohadillas de sus patas son tan blandas que no hace ningún ruido al caminar. Prudente y astuto, borra con la cola las huellas que deja al huir tras robarle el alimento a otro Pokémon. Vive rubando il cibo trovato dagli altri Pokémon. I morbidi cuscinetti plantari rendono i suoi passi silenziosi. È scaltro e molto prudente. Quando ruba il cibo, scappa cancellando le sue orme con la coda. Como Pokémon do tipo sombrio, é noturno, sinistro e usa táticas traiçoeiras. Its ability Run Away: This Pokémon is always successful fleeing from wild battles, even if trapped by a move or ability. Its ability Unburden: When this Pokémon uses or loses its held item, its Speed is doubled. If it gains another item or leaves battle, this bonus is lost. This includes when the Pokémon drops its item because of Knock Off. This bonus does not count as a stat modifier. There is no notification when this ability takes effect. Its ability Stakeout: This Pokémon's moves have double power against Pokémon that switched in this turn. Tem coloração marrom e terrosa. Anda em quatro patas, com corpo de quadrúpede como cães, gatos ou cavalos. Nickit é originário da região de Galar."
828,Thievul,thievul,['dark'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/828.png,False,False,unknown,8,brown,"Thievul is the Fox Pokémon. Thievul é Pokémon Renard. It secretly marks potential targets with a scent. By following the scent, it stalks its targets and steals from them when they least expect it. With a lithe body and sharp claws, it goes around stealing food and eggs. Boltund is its natural enemy. Marca a su presa sin ser advertido. Sigue el olor y, cuando el otro Pokémon baja la guardia, aprovecha para robarle. Un Pokémon ágil y de afiladas garras que se alimenta de huevos y comida robados. Los Boltund son su enemigo natural. Marca di nascosto le prede interessanti, ne segue l’odore per rintracciarle e approfitta di una loro distrazione per rubare nelle loro tane. Se ne va in giro rubando Uova e cibo grazie al suo corpo agile e alle unghie affilate. Il suo nemico naturale è Boltund. Como Pokémon do tipo sombrio, é noturno, sinistro e usa táticas traiçoeiras. Its ability Run Away: This Pokémon is always successful fleeing from wild battles, even if trapped by a move or ability. Its ability Unburden: When this Pokémon uses or loses its held item, its Speed is doubled. If it gains another item or leaves battle, this bonus is lost. This includes when the Pokémon drops its item because of Knock Off. This bonus does not count as a stat modifier. There is no notification when this ability takes effect. Its ability Stakeout: This Pokémon's moves have double power against Pokémon that switched in this turn. Tem coloração marrom e terrosa. Anda em quatro patas, com corpo de quadrúpede como cães, gatos ou cavalos. Thievul é originário da região de Galar."
829,Gossifleur,gossifleur,['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/829.png,False,False,unknown,8,green,"Gossifleur is the Flowering Pokémon. Gossifleur é Pokémon Chef-Fleur. It anchors itself in the ground with its single leg, then basks in the sun. After absorbing enough sunlight, its petals spread as it blooms brilliantly. It whirls around in the wind while singing a joyous song. This delightful display has charmed many into raising this Pokémon. Si planta su única extremidad inferior en la tierra y se expone a abundante luz solar, sus pétalos cobran un color vivo. Muchos los crían tras quedar prendados de lo adorables que resultan cuando cantan dando vueltas empujados por la brisa. Quando conficca il suo piede nel terreno e assorbe luce solare in abbondanza, il colore dei suoi petali diventa più intenso. Canta felice girando su se stesso mentre si lascia trasportare dal vento. Molti ne allenano uno semplicemente perché lo trovano adorabile. Como Pokémon do tipo planta, possui afinidade com florestas, folhagens e natureza viva. Its ability Cotton Down: When the Pokémon is hit by an attack, it scatters cotton fluff around and lowers the Speed stats of all Pokémon except itself. Its ability Regenerator: This Pokémon regains 1/3 of its maximum HP when it is switched out for another Pokémon under any circumstances other than having fainted. This ability does not take effect when a battle ends. Its ability Effect Spore: Whenever a move makes contact with this Pokémon, the move's user has a 30% chance of being paralyzed, poisoned, or put to sleep, chosen at random. Nothing is done to compensate if the move's user is immune to one of these ailments; there is simply a lower chance that the move's user will be affected. Gossifleur é muito lento e pesado, com baixa velocidade. Possui coloração verde, evocando plantas e natureza. Tem corpo amorfo, gelatinoso, sem forma definida, como uma gosma. Gossifleur é originário da região de Galar."
830,Eldegoss,eldegoss,['grass'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/830.png,False,False,unknown,8,green,"Eldegoss is the Cotton Bloom Pokémon. Eldegoss é Pokémon Chef-Coton. The seeds attached to its cotton fluff are full of nutrients. It spreads them on the wind so that plants and other Pokémon can benefit from them. The cotton on the head of this Pokémon can be spun into a glossy, gorgeous yarn—a Galar regional specialty. Las semillas que tiene entre la pelusa son muy nutritivas. Arrastradas por el viento, devuelven la vitalidad a la flora y a otros Pokémon. El hilo fabricado a partir de su algodón es muy bello y brillante; uno de los productos estrella de la región de Galar. I suoi semi lanuginosi, ricchi di sostanze nutritive, vengono trasportati dal vento e donano nuova energia a piante e Pokémon. I fili realizzati con la lanugine del suo capo sono particolarmente belli e lucenti. Sono un prodotto tipico di Galar. Como Pokémon do tipo planta, possui afinidade com florestas, folhagens e natureza viva. Its ability Cotton Down: When the Pokémon is hit by an attack, it scatters cotton fluff around and lowers the Speed stats of all Pokémon except itself. Its ability Regenerator: This Pokémon regains 1/3 of its maximum HP when it is switched out for another Pokémon under any circumstances other than having fainted. This ability does not take effect when a battle ends. Its ability Effect Spore: Whenever a move makes contact with this Pokémon, the move's user has a 30% chance of being paralyzed, poisoned, or put to sleep, chosen at random. Nothing is done to compensate if the move's user is immune to one of these ailments; there is simply a lower chance that the move's user will be affected. Eldegoss é incrivelmente resistente, um verdadeiro muro defensivo tanque em batalha. Possui coloração verde, evocando plantas e natureza. Tem corpo amorfo, gelatinoso, sem forma definida, como uma gosma. Eldegoss é originário da região de Galar."
831,Wooloo,wooloo,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/831.png,False,False,unknown,8,white,"Wooloo is the Sheep Pokémon. Wooloo é Pokémon Mouton. Its curly fleece is such an effective cushion that this Pokémon could fall off a cliff and stand right back up at the bottom, unharmed. If its fleece grows too long, Wooloo won’t be able to move. Cloth made with the wool of this Pokémon is surprisingly strong. Su lana rizada es tan acolchada que no se hace daño ni aunque se caiga por un precipicio. Si le crece el pelo demasiado, no puede moverse. Las telas confeccionadas con lana de Wooloo son sorprendentemente resistentes. Il suo vello riccioluto gli fornisce una perfetta imbottitura. Non si farebbe nulla nemmeno cadendo da un precipizio. Se gli cresce troppo il pelo, non riesce più a muoversi. Il tessuto fatto con la sua lana è sorprendentemente resistente. Como Pokémon do tipo normal, é uma criatura comum, frequentemente baseada em animais reais. Its ability Fluffy: Damage from contact moves is halved. Damage from Fire moves is doubled. Its ability Run Away: This Pokémon is always successful fleeing from wild battles, even if trapped by a move or ability. Its ability Bulletproof: Protects against bullet, ball, and bomb-based moves. Tem coloração branca, pura, angelical ou nevada. Anda em quatro patas, com corpo de quadrúpede como cães, gatos ou cavalos. Wooloo é originário da região de Galar."
832,Dubwool,dubwool,['normal'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/832.png,False,False,unknown,8,white,"Dubwool is the Sheep Pokémon. Dubwool é Pokémon Mouton. Weave a carpet from its springy wool, and you end up with something closer to a trampoline. You’ll start to bounce the moment you set foot on it. Its majestic horns are meant only to impress the opposite gender. They never see use in battle. Su lana es muy flexible. Las alfombras tejidas con ella adoptan una textura similar a la de las camas elásticas. Sus espléndidos cuernos sirven de reclamo para atraer al sexo opuesto. No los utiliza como arma. I tappeti realizzati con i suoi peli sono talmente elastici che saltandoci sopra si rimbalza come su un trampolino. Le sue magnifiche corna hanno la funzione di attirare gli individui di sesso opposto. Non le usa mai per attaccare. Como Pokémon do tipo normal, é uma criatura comum, frequentemente baseada em animais reais. Its ability Fluffy: Damage from contact moves is halved. Damage from Fire moves is doubled. Its ability Steadfast: Whenever this Pokémon flinches, its Speed rises one stage. Its ability Bulletproof: Protects against bullet, ball, and bomb-based moves. Tem coloração branca, pura, angelical ou nevada. Anda em quatro patas, com corpo de quadrúpede como cães, gatos ou cavalos. Dubwool é originário da região de Galar."
833,Chewtle,chewtle,['water'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/833.png,False,False,unknown,8,green,"Chewtle is the Snapping Pokémon. Chewtle é Pokémon Mordillage. Apparently the itch of its teething impels it to snap its jaws at anything in front of it. It starts off battles by attacking with its rock-hard horn, but as soon as the opponent flinches, this Pokémon bites down and never lets go. Muerde todo lo que se le ponga por delante. Al parecer, lo hace para aliviar el dolor que siente cuando le crecen los incisivos. El cuerno que tiene en la cabeza es duro como una roca. Lo usa para atacar al rival y, cuando este baja la guardia, lo muerde y no lo suelta. Addenta tutto ciò che gli capita davanti. Sembra che lo faccia d’istinto, a causa del prurito provocato dagli incisivi che stanno crescendo. Per attaccare usa il corno sulla testa, che è duro come la pietra. Quando il nemico è indebolito, lo morde e non molla più la presa. Como Pokémon do tipo água, vive em ambientes aquáticos como oceanos, rios e mares, controlando correntes e chuva. Pertence ao grupo de monstros reptilianos pré-históricos. É uma criatura aquática, nadadora. Its ability Strong Jaw: Strengthens biting moves to 1.5× their power. Its ability Shell Armor: Moves cannot score critical hits against this Pokémon. This ability functions identically to Battle Armor. Its ability Swift Swim: This Pokémon's Speed is doubled during rain. This bonus does not count as a stat modifier. Possui coloração verde, evocando plantas e natureza. Anda em quatro patas, com corpo de quadrúpede como cães, gatos ou cavalos. Chewtle é originário da região de Galar."
834,Drednaw,drednaw,"['water', 'rock']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/834.png,False,False,unknown,8,green,"Drednaw is the Bite Pokémon. Drednaw é Pokémon Morsure. With jaws that can shear through steel rods, this highly aggressive Pokémon chomps down on its unfortunate prey. This Pokémon rapidly extends its retractable neck to sink its sharp fangs into distant enemies and take them down. Un Pokémon de temperamento feroz que atenaza a su presa con sus fuertes mandíbulas, capaces de destrozar una barra de hierro. Su cuello extensible le permite alcanzar a los rivales a distancia. Hundiendo sus afilados dientes, les da el golpe de gracia. Ha una natura estremamente feroce e addenta le prede con la sua mascella, così potente da poter sbriciolare sbarre di ferro. Ha un collo retrattile. Tenendosi a distanza dal nemico, lo estende all’improvviso per dare il colpo di grazia con i denti aguzzi. Como Pokémon do tipo água, vive em ambientes aquáticos como oceanos, rios e mares, controlando correntes e chuva. Como Pokémon do tipo pedra, tem corpo rochoso e mineral, muitas vezes ligado a fósseis antigos. Pertence ao grupo de monstros reptilianos pré-históricos. É uma criatura aquática, nadadora. Its ability Strong Jaw: Strengthens biting moves to 1.5× their power. Its ability Shell Armor: Moves cannot score critical hits against this Pokémon. This ability functions identically to Battle Armor. Its ability Swift Swim: This Pokémon's Speed is doubled during rain. This bonus does not count as a stat modifier. Drednaw é um atacante forte e agressivo em batalha. Possui coloração verde, evocando plantas e natureza. Anda em quatro patas, com corpo de quadrúpede como cães, gatos ou cavalos. Drednaw é originário da região de Galar."
835,Yamper,yamper,['electric'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/835.png,False,False,unknown,8,yellow,"Yamper is the Puppy Pokémon. Yamper é Pokémon Chiot. This Pokémon is very popular as a herding dog in the Galar region. As it runs, it generates electricity from the base of its tail. This gluttonous Pokémon only assists people with their work because it wants treats. As it runs, it crackles with electricity. Al correr, genera electricidad por la base de la cola. Es muy popular entre los pastores de Galar. Son muy glotones, por lo que ayudan a la gente a cambio de comida. Echan chispas al correr. Quando corre produce elettricità dalla base della coda. A Galar è apprezzato soprattutto per l’aiuto che fornisce ai pastori nei pascoli. È un golosone e aiuta gli uomini in cambio di ghiottonerie. Corre di qua e di là emettendo scintille da tutto il corpo. Como Pokémon do tipo elétrico, gera eletricidade, raios e descargas de alta voltagem. Its ability Ball Fetch: At any time after the first Poké Ball is thrown and fails to catch a Pokémon, at the end of a turn, if a Pokémon with Ball Fetch is on the field and not holding another item, it will pick up the same type of ball as the first one thrown. Its ability Rattled: This Pokémon's Speed rises one stage with each hit from a damaging Dark-, Ghost-, or Bug-type move. Yamper é muito lento e pesado, com baixa velocidade. É amarelo, frequentemente brilhante como sol ou eletricidade. Anda em quatro patas, com corpo de quadrúpede como cães, gatos ou cavalos. Yamper é originário da região de Galar."
836,Boltund,boltund,['electric'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/836.png,False,False,unknown,8,yellow,"Boltund is the Dog Pokémon. Boltund é Pokémon Chien. This Pokémon generates electricity and channels it into its legs to keep them going strong. Boltund can run nonstop for three full days. It sends electricity through its legs to boost their strength. Running at top speed, it easily breaks 50 mph. La electricidad que genera y envía a sus patas le ayuda a desplazarse rápidamente. Puede correr sin descanso durante tres días y tres noches. La electricidad le confiere una enorme fuerza en las patas. Su velocidad punta puede superar los 90 km/h sin problema. Trasferisce alle zampe l’elettricità che produce per aumentarne la resistenza. Può correre per tre giorni interi senza mai fermarsi. La potenza delle sue zampe aumenta grazie all’energia elettrica. Quando corre a tutta velocità supera facilmente i 90 km/h. Como Pokémon do tipo elétrico, gera eletricidade, raios e descargas de alta voltagem. Its ability Strong Jaw: Strengthens biting moves to 1.5× their power. Its ability Competitive: Raises Special Attack by two stages upon having any stat lowered. Boltund é extremamente rápido, veloz e ágil em batalha. É amarelo, frequentemente brilhante como sol ou eletricidade. Anda em quatro patas, com corpo de quadrúpede como cães, gatos ou cavalos. Boltund é originário da região de Galar."
837,Rolycoly,rolycoly,['rock'],https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/837.png,False,False,unknown,8,black,"Rolycoly is the Coal Pokémon. Rolycoly é Pokémon Charbon. Most of its body has the same composition as coal. Fittingly, this Pokémon was first discovered in coal mines about 400 years ago. It can race around like a unicycle, even on rough, rocky terrain. Burning coal sustains it. Fue descubierto hace aproximadamente 400 años en una mina. Casi la totalidad de su cuerpo presenta una composición igual a la del carbón. Recorre incluso los caminos más impracticables y pedregosos como si de un monociclo se tratase. La combustión de carbón es su fuente vital. È stato scoperto più di 400 anni fa in una miniera. Il suo corpo è prevalentemente composto di una sostanza uguale al carbone. Corre in lungo e in largo come un monociclo anche sulle strade sassose più accidentate. Vive grazie alla combustione del carbone. Como Pokémon do tipo pedra, tem corpo rochoso e mineral, muitas vezes ligado a fósseis antigos. É um ser mineral, cristalino, feito de rocha ou metal. Its ability Steam Engine: Raises the user's Speed by three stages when it is hit by a Fire- or Water-type attack. The attack still deals damage. Its ability Heatproof: This Pokémon takes half as much damage from Fire-type moves and burns. Its ability Flash Fire: This Pokémon is immune to Fire-type moves. Once this Pokémon has been hit by a Fire move, its own Fire moves will inflict 1.5× as much damage until it leaves battle. This ability has no effect while the Pokémon is frozen. The Fire damage bonus is retained even if the Pokémon is frozen and thawed or the ability is lost or disabled. Fire moves will ignore this Pokémon's Substitute. This ability takes effect even on non-damaging moves, i.e. Will-O-Wisp. Rolycoly é muito lento e pesado, com baixa velocidade. Sua coloração é preta e sombria. Tem corpo redondo, arredondado, com formato de bola ou esfera fofa. Rolycoly é originário da região de Galar."
838,Carkol,carkol,"['rock', 'fire']",https://raw.githubusercontent.com/PokeAPI/sprites/master/sprites/pokemon/838.png,False,False,unknown,8,black,"Carkol is the Coal Pokémon. Carkol é Pokémon Charbon. It forms coal inside its body. Coal dropped by this Pokémon once helped fuel the lives of people in the Galar region. By rapidly rolling its legs, it can travel at over 18 mph. The temperature of the flames it breathes exceeds 1,800 degrees Fahrenheit. Forma carbón en el interior de su cuerpo. Los antiguos habitantes de Galar lo aprovechaban para sus labores diarias. Gira las patas a gran velocidad para correr a unos 30 km/h. Emite llamas a una temperatura de 1000 °C. Gli antichi abitanti di Galar usavano il carbone prodotto da questo Pokémon all’interno del suo corpo per le loro necessità quotidiane. Corre a 30 km/h facendo girare velocemente le zampe. Emette fiamme a 1.000 ºC. Como Pokémon do tipo pedra, tem corpo rochoso e mineral, muitas vezes ligado a fósseis antigos. Como Pokémon do tipo fogo, domina chamas, calor intenso e brasas ardentes. É um ser mineral, cristalino, feito de rocha ou metal. Its ability Steam Engine: Raises the user's Speed by three stages when it is hit by a Fire- or Water-type attack. The attack still deals damage. Its ability Flame Body: Whenever a move makes contact with this Pokémon, the move's user has a 30% chance of being burned. Overworld: If any Pokémon in the party has this ability, each egg in the party has its hatch counter decreased by 2 (rather than 1) each step cycle, making eggs hatch roughly twice as quickly. This effect does not stack if multiple Pokémon have this ability or Magma Armor. Its ability Flash Fire: This Pokémon is immune to Fire-type moves. Once this Pokémon has been hit by a Fire move, its own Fire moves will inflict 1.5× as much damage until it leaves battle. This ability has no effect while the Pokémon is frozen. The Fire damage bonus is retained even if the Pokémon is frozen and thawed or the ability is lost or disabled. Fire moves will ignore this Pokémon's Substitute. This ability takes effect even on non-damaging moves, i.e. Will-O-Wisp. Sua coloração é preta e sombria. Possui pernas destacadas como característica principal. Carkol é originário da região de Galar."
